date,well_id,oil,down_hole_presure,down_hole_temperature,production_pipe_pressure,choke_size_pct,well_head_presure,well_head_temperature,choke_size_pressure,year,month,day,day_of_year,day_of_week,quarter,is_month_start,is_month_end,maintenance_event,holiday_effect
2021-09-02,WELL_002,173.0976021314224,216.60503940558823,90.2279004770464,174.8042128325074,48.15516379895451,32.67860785174534,70.69902151358599,10.0,2021,9,2,245,3,3,0,0,0,1.0
2021-09-03,WELL_002,158.60276667794017,311.9696873176459,83.52928800556896,141.76642831129016,35.50982854672469,25.461153123579876,91.73546105677521,14.985266473474473,2021,9,3,246,4,3,0,0,0,1.0
2021-09-04,WELL_002,155.4015199703892,290.894389164594,99.7128248822318,114.68410300666517,41.35527703294555,19.71562456104572,62.22233682718437,10.0,2021,9,4,247,5,3,0,0,0,1.0
2021-09-05,WELL_002,181.34977234362836,242.4166192667147,101.27421442366362,202.47092134845545,72.80529162752634,28.661448767817156,68.42971958086206,10.0,2021,9,5,248,6,3,0,0,0,1.0
2021-09-06,WELL_002,187.69846313000883,229.8047381939012,97.70547013842427,172.4504296015759,45.94501485345968,38.84399905159087,78.17511142314818,10.0,2021,9,6,249,0,3,0,0,0,1.0
2021-09-07,WELL_002,165.90922025224677,249.45261392417734,105.58043819981495,143.43691216155327,37.23024321199363,16.548489462725883,75.30700224235606,10.0,2021,9,7,250,1,3,0,0,0,1.0
2021-09-08,WELL_002,178.78523299915986,243.0247948359963,86.57489636566635,166.6380309197693,55.39185160915356,21.71231764644244,80.87701087924613,10.0,2021,9,8,251,2,3,0,0,0,1.0
2021-09-09,WELL_002,223.98022556446782,254.137805555173,116.06060943992252,216.05412470422024,81.43760789401296,41.40579024904078,100.9600214432661,13.878199341254156,2021,9,9,252,3,3,0,0,0,1.0
2021-09-10,WELL_002,189.48714884048024,262.0078156904442,100.41676118023832,181.83783694210584,31.089533911004956,19.422758243441525,84.78509759914758,17.87789926239042,2021,9,10,253,4,3,0,0,0,1.0
2021-09-11,WELL_002,140.1798619713835,332.7122146362841,84.33107548994076,168.78895910151869,53.13830919765821,27.47626377352236,64.48738248540646,10.0,2021,9,11,254,5,3,0,0,0,1.0
2021-09-12,WELL_002,187.4839301217039,269.3415854966594,98.40223047973701,171.99890848025916,60.24236563227285,33.12324973307822,84.82551753963953,10.0,2021,9,12,255,6,3,0,0,0,1.0
2021-09-13,WELL_002,177.6393096245833,327.7576991800338,89.62826680840307,194.59441337110917,53.59993765872288,31.245796348839086,87.36799341482032,10.0,2021,9,13,256,0,3,0,0,0,1.0
2021-09-14,WELL_002,137.19675446198806,309.9254561538992,87.271869029286,112.81629962757715,36.81472410910699,19.380531482502267,76.43281363066113,10.0,2021,9,14,257,1,3,0,0,0,1.0
2021-09-15,WELL_002,160.8383312945466,310.63259854582293,91.01081338395178,154.7155730086265,40.715704387197654,38.881715991805386,57.13137085559315,12.834850360985138,2021,9,15,258,2,3,0,0,0,1.0
2021-09-16,WELL_002,122.27227909551084,304.08171518270376,76.66699338178366,174.5531036642466,20.434026979595963,10.0,80.22895271415591,10.0,2021,9,16,259,3,3,0,0,0,1.0
2021-09-17,WELL_002,98.06939688203816,350.0,75.49425311663529,138.90741616230227,27.12239617858259,10.0,50.0,10.0,2021,9,17,260,4,3,0,0,0,1.0
2021-09-18,WELL_002,121.64879126353304,317.1959277051427,102.315784512539,139.8567406372425,0.0,10.0,85.44888999363984,10.0,2021,9,18,261,5,3,0,0,0,1.0
2021-09-19,WELL_002,153.9594320604142,344.62305624725894,89.03353746901054,161.99882840214187,45.06252322972078,23.299927663242975,92.24051044059875,10.0,2021,9,19,262,6,3,0,0,0,1.0
2021-09-20,WELL_002,170.92526623446562,255.09089874070344,90.7183164332401,174.29871076086482,59.80420121849475,10.0,83.97063626235422,10.0,2021,9,20,263,0,3,0,0,0,1.0
2021-09-21,WELL_002,124.99272944624815,316.67158763881804,88.22790798279354,173.4731283128685,43.81407094355264,26.14843977254443,83.60507170773852,10.0,2021,9,21,264,1,3,0,0,0,1.0
2021-09-22,WELL_002,96.15714218223893,303.10823170315814,81.43021569116534,97.5777329247217,10.40451550324467,10.542988994334468,58.482372062448974,10.0,2021,9,22,265,2,3,0,0,0,1.0
2021-09-23,WELL_002,211.82287422962153,347.05652940339485,114.10633827565377,181.3553526754955,43.78349875685319,38.96325965582838,85.34462934431784,14.261874556301947,2021,9,23,266,3,3,0,0,0,1.0
2021-09-24,WELL_002,170.73879357480703,288.5940930436224,88.87159480950852,210.93005980346544,44.65968962333352,42.93606738240144,60.4784786050226,10.0,2021,9,24,267,4,3,0,0,0,1.0
2021-09-25,WELL_002,197.92535933748746,231.22673426691836,99.17915118533595,177.4991782108296,49.22297197126616,10.0,96.75254122209877,17.80504799008583,2021,9,25,268,5,3,0,0,0,1.0
2021-09-26,WELL_002,196.3737329050711,330.3223636378844,103.95945272592479,213.08053739884306,34.82345377253931,50.45572996413625,66.47855131377668,14.414891408536711,2021,9,26,269,6,3,0,0,0,1.0
2021-09-27,WELL_002,190.46129002718988,293.92110453276626,104.65165640352359,159.87476757657362,46.204112664824635,41.03193664565611,78.82355270539495,10.0,2021,9,27,270,0,3,0,0,0,1.0
2021-09-28,WELL_002,170.3743074507538,237.14880139633496,83.66709859551922,207.89884813785804,44.936232306383715,33.641569072934566,74.98029518156623,19.068093654026942,2021,9,28,271,1,3,0,0,0,1.0
2021-09-29,WELL_002,156.85047557413685,259.8004284079712,88.91630167875434,116.06334560603288,30.175323294538344,30.28263613606223,66.28478441674876,10.0,2021,9,29,272,2,3,0,0,0,1.0
2021-09-30,WELL_002,190.51789569750113,282.684769992015,97.31371487497361,161.06794830750238,65.63795539080553,22.965127354731344,77.18018246219418,10.0,2021,9,30,273,3,3,0,1,0,1.0
2021-10-01,WELL_002,170.00937982590287,304.31845575065734,99.96115014984878,150.27802951541705,33.85458333844698,28.386899921263755,51.098095514841575,10.0,2021,10,1,274,4,4,1,0,0,1.0
2021-10-02,WELL_002,139.80345231520965,293.4356718821941,88.93012727218483,149.00977953513316,26.269361858761606,39.815175795080926,68.63155405887329,10.0,2021,10,2,275,5,4,0,0,0,1.0
2021-10-03,WELL_002,94.72231563450504,272.127856983422,78.80105581356543,89.29422255767138,0.0,23.57547072041549,86.73009025025561,10.0,2021,10,3,276,6,4,0,0,0,1.0
2021-10-04,WELL_002,172.870043118966,238.56352505711033,92.14465732715388,138.59256616319277,43.57508802804033,32.490713121244795,85.19813766718622,10.0,2021,10,4,277,0,4,0,0,0,1.0
2021-10-05,WELL_002,208.44935785317773,87.77519123988881,82.38383871326624,221.74478328338577,52.836280247153866,48.85171776797356,71.14471987542511,20.319548408650487,2021,10,5,278,1,4,0,0,0,1.0
2021-10-06,WELL_002,213.51475748197507,203.56842613899516,98.89126551231155,151.51961662126897,68.92337375981043,34.920953749146484,99.13671941511367,18.74410229811808,2021,10,6,279,2,4,0,0,0,1.0
2021-10-07,WELL_002,177.5196502588993,260.5517633979536,100.01176427455245,166.2686572884723,11.770463107992036,42.57351267068748,66.13947327844153,10.0,2021,10,7,280,3,4,0,0,0,1.0
2021-10-08,WELL_002,149.44600728058114,274.8722134340955,97.58269638244585,124.4906432971002,43.39036614007948,40.33296549554387,63.98256248276741,10.0,2021,10,8,281,4,4,0,0,0,1.0
2021-10-09,WELL_002,185.74632765561537,280.1658040598591,95.66853109340765,158.5795646442246,60.267507073169426,37.062574378300084,76.41811947643666,11.562833723651625,2021,10,9,282,5,4,0,0,0,1.0
2021-10-10,WELL_002,158.37047453179588,350.0,107.13667511175593,152.72682612874854,39.94136896385042,41.04465420585002,76.66643877611318,10.374018791811654,2021,10,10,283,6,4,0,0,0,1.0
2021-10-11,WELL_002,165.6951443274738,324.88509953386284,113.66982620733992,159.86796910449112,37.39100155047668,24.096044833668934,96.55624305989065,12.109746918729055,2021,10,11,284,0,4,0,0,0,1.0
2021-10-12,WELL_002,133.17398564212755,247.4035594601715,94.47099777930777,152.55654605221355,15.918573857264143,24.539355225915582,81.50989677662523,10.0,2021,10,12,285,1,4,0,0,0,1.0
2021-10-13,WELL_002,240.15030639130524,255.9661182445165,90.2915141612838,239.8826361910204,84.919889274309,41.31209499269936,72.47289425724719,18.102796519633877,2021,10,13,286,2,4,0,0,0,1.0
2021-10-14,WELL_002,199.37544441157723,265.841594717648,89.24252358566808,176.59853625194242,49.88711152589028,48.63817366505789,77.13479053078827,12.165746146024265,2021,10,14,287,3,4,0,0,0,1.0
2021-10-15,WELL_002,202.7969750537658,243.67535808342586,110.93730014761886,210.28224358124365,70.32509959340317,24.41398613007747,81.00920419343566,20.526856620768353,2021,10,15,288,4,4,0,0,0,1.0
2021-10-16,WELL_002,133.9517158798353,320.14602515487167,91.34311499940917,100.96515265180821,50.70566303337289,40.16392029926752,78.15987504419002,10.0,2021,10,16,289,5,4,0,0,0,1.0
2021-10-17,WELL_002,162.39590978388014,290.44267428127347,105.02664445003576,108.42010570133615,62.09091329299762,12.037619272188094,80.45814696873238,10.0,2021,10,17,290,6,4,0,0,0,1.0
2021-10-18,WELL_002,175.52279038829516,317.88841262213316,84.71408598597512,166.0095947521901,24.458163935814383,51.69889077633506,78.31612530104232,12.464341232336686,2021,10,18,291,0,4,0,0,0,1.0
2021-10-19,WELL_002,201.61647355449648,150.73048445093346,96.80691829055884,208.1246219650807,71.51914957017698,30.094789566516056,84.67850274960364,10.0,2021,10,19,292,1,4,0,0,0,1.0
2021-10-20,WELL_002,219.13121776508348,255.49861615108813,106.59759619748544,178.00392869281893,100.0,39.86016082602696,59.72535427494495,11.763232633550071,2021,10,20,293,2,4,0,0,0,1.0
2021-10-21,WELL_002,135.49922501685995,340.066275627198,80.76469648271492,157.73890556066837,30.787599374923246,19.204606022729624,81.97574414447125,10.0,2021,10,21,294,3,4,0,0,0,1.0
2021-10-22,WELL_002,146.47139385490553,350.0,97.86182207999371,174.02623539829273,21.231641310547314,20.993437341925652,69.98851364535001,15.821669941859192,2021,10,22,295,4,4,0,0,0,1.0
2021-10-23,WELL_002,180.38011109744272,243.51875016541064,99.76703369856669,170.47575239033347,63.22062086758693,50.66413384040429,83.33492835285168,10.0,2021,10,23,296,5,4,0,0,0,1.0
2021-10-24,WELL_002,145.9345207739789,252.89287939980386,87.99896854972769,100.80162690976961,51.578607663640696,24.14349746595172,70.91199919438154,12.5330903678111,2021,10,24,297,6,4,0,0,0,1.0
2021-10-25,WELL_002,203.7160319011309,234.19449094942524,88.3203588846352,137.6455037992367,58.43853989642283,46.52020461600649,67.01034545976951,15.500798985620108,2021,10,25,298,0,4,0,0,0,1.0
2021-10-26,WELL_002,168.26405689025722,313.3384465057585,92.10737375347382,229.31056788948726,26.4307649753117,10.0,83.16462513316827,12.284175603779827,2021,10,26,299,1,4,0,0,0,1.0
2021-10-27,WELL_002,142.17862715829733,289.8810527607705,109.57081111297693,187.73762245558055,40.027692111515364,14.967378706477833,63.225341701752676,10.0,2021,10,27,300,2,4,0,0,0,1.0
2021-10-28,WELL_002,127.04741027186805,266.21729582089614,93.71544810990876,117.02210730747204,42.31725301187454,36.38923975226301,88.995015917474,10.0,2021,10,28,301,3,4,0,0,0,1.0
2021-10-29,WELL_002,194.53776139338353,307.72246884164485,86.62521983254248,204.9455628145201,38.93293161037586,24.627765106170603,55.87888984882848,14.081340958220464,2021,10,29,302,4,4,0,0,0,1.0
2021-10-30,WELL_002,177.43947369055527,270.69596221734713,97.65990266291226,171.2014778992924,58.78029752889162,29.99777637505479,71.6152142774383,15.573832132833033,2021,10,30,303,5,4,0,0,0,1.0
2021-10-31,WELL_002,191.45385562341596,309.3327166235504,93.60519319395048,193.67202082163647,60.82925691379803,49.89830200357861,76.37357897592322,15.678537906156267,2021,10,31,304,6,4,0,1,0,1.0
2021-11-01,WELL_002,206.3962081893137,225.3014328067526,105.8363925788828,151.91982061694262,72.13410589008288,43.63836380296665,102.23303154952819,10.3088361015019,2021,11,1,305,0,4,1,0,0,1.0
2021-11-02,WELL_002,84.03944036222443,273.54636479393673,76.50621935803464,123.84897014986899,0.0,21.545066174579652,63.633758372613904,10.0,2021,11,2,306,1,4,0,0,0,1.0
2021-11-03,WELL_002,212.06802323540734,299.26802445908805,98.53279509474224,241.94278872578096,69.66082500896479,51.71659896349081,55.70859928666833,10.0,2021,11,3,307,2,4,0,0,0,1.0
2021-11-04,WELL_002,153.4437760647432,350.0,104.6657738204405,98.21164108651246,62.93846445695931,10.0,69.39067497347774,11.434860385067857,2021,11,4,308,3,4,0,0,0,1.0
2021-11-05,WELL_002,141.33846005520954,350.0,85.23935690296999,153.2176451440354,53.4252296212139,22.00189700799671,72.09429683198525,10.0,2021,11,5,309,4,4,0,0,0,1.0
2021-11-06,WELL_002,118.17061143235512,298.8553654316253,85.88466786129423,138.3197785777203,36.988607328411916,18.76836720294217,81.80243542837717,10.0,2021,11,6,310,5,4,0,0,0,1.0
2021-11-07,WELL_002,115.59186082074382,350.0,92.09420280248185,154.747013219627,0.0,10.0,64.19379226799512,10.0,2021,11,7,311,6,4,0,0,0,1.0
2021-11-08,WELL_002,206.3468430574694,247.14933122327568,83.81504551840794,185.37774179897386,60.30893082070268,52.539454290003654,59.8707402339015,10.237654334054927,2021,11,8,312,0,4,0,0,0,1.0
2021-11-09,WELL_002,176.24447277257877,285.4687820644597,98.58455336120498,180.61548093431233,56.038625297787284,36.8961870603634,85.44651697423086,10.806789116259864,2021,11,9,313,1,4,0,0,0,1.0
2021-11-10,WELL_002,152.80934126272308,257.9083960397969,94.43913497321017,163.9869731561861,73.65690477340209,39.38543062299311,79.6927911519915,10.0,2021,11,10,314,2,4,0,0,0,1.0
2021-11-11,WELL_002,199.27747667107212,320.01479609557526,104.65063396563478,176.97999854938624,48.41653926774028,56.17148760858289,79.06536049490191,10.0,2021,11,11,315,3,4,0,0,0,1.0
2021-11-12,WELL_002,165.60950326260132,295.3148592227601,88.21462430988257,168.21533403612838,41.54193758315267,45.65318560111888,84.50319661074487,10.0,2021,11,12,316,4,4,0,0,0,1.0
2021-11-13,WELL_002,208.5231277163614,348.1995025188977,87.06874843043812,228.18290404460234,61.95583732241538,32.53460763026114,95.53109902379687,17.63372392072228,2021,11,13,317,5,4,0,0,0,1.0
2021-11-14,WELL_002,222.77983121501126,221.90857904296413,96.18028405842576,188.72407411006384,83.2309128602107,26.3826645762708,88.71575412539045,12.582840468660677,2021,11,14,318,6,4,0,0,0,1.0
2021-11-15,WELL_002,192.8669329266206,344.5699945510526,89.9710421480296,195.96900350653428,36.14471423506795,31.774450454874373,101.5922393105806,10.0,2021,11,15,319,0,4,0,0,0,1.0
2021-11-16,WELL_002,240.91573159525402,296.257014711643,100.2162407551954,206.62529170462983,91.20007975047817,31.023237062940385,96.8310891808599,26.798415271975895,2021,11,16,320,1,4,0,0,0,1.0
2021-11-17,WELL_002,241.0677228195722,231.51736266729483,90.41953064496317,210.61928565922457,82.44955973930692,58.10234433407486,65.86753056085003,15.660940773613358,2021,11,17,321,2,4,0,0,0,1.0
2021-11-18,WELL_002,202.5407323113883,251.56362663307837,80.48280953787665,182.15880712316746,81.35106609141621,27.339886196153554,80.0447641575668,25.198754468715038,2021,11,18,322,3,4,0,0,0,1.0
2021-11-19,WELL_002,252.20860399814404,299.1278820204061,101.04847596592386,184.65664026970717,67.72735266821451,41.98684286215894,78.34762784031363,19.429665877280254,2021,11,19,323,4,4,0,0,0,1.0
2021-11-20,WELL_002,161.71688984857445,272.55566705657156,93.88980703697104,190.88876662826888,51.69709868974711,31.533546213411057,72.59456109625823,10.0,2021,11,20,324,5,4,0,0,0,1.0
2021-11-21,WELL_002,121.89134522725281,311.1698528096431,90.4705506632197,157.04050180782968,39.362047333792816,34.62641833270369,54.717699346277385,10.0,2021,11,21,325,6,4,0,0,0,1.0
2021-11-22,WELL_002,154.18115762629196,207.52831053535704,91.26300805623539,169.5039982767534,24.84757371615036,46.35918279956088,71.13845354914272,10.474161619570442,2021,11,22,326,0,4,0,0,0,1.0
2021-11-23,WELL_002,180.98446035920333,261.2028878378019,100.1810831688209,221.74457879881857,32.1575199506583,12.626403837220018,91.82258322407111,10.0,2021,11,23,327,1,4,0,0,0,1.0
2021-11-24,WELL_002,217.24656149190497,264.8542989733207,86.61295763468377,200.62899593751467,91.31872024270317,60.19720795987146,74.82114150191121,16.47182081798368,2021,11,24,328,2,4,0,0,0,1.0
2021-11-25,WELL_002,166.77531396821152,230.37581403716035,87.25847981886515,134.987029486566,33.18286161658859,12.291541264533805,91.3994171003975,10.0,2021,11,25,329,3,4,0,0,0,1.0
2021-11-26,WELL_002,181.3484743971451,245.33641105863038,89.43893462448226,148.76248742120723,64.7464909863964,57.93919697877753,81.40352145102815,18.09843802341739,2021,11,26,330,4,4,0,0,0,1.0
2021-11-27,WELL_002,144.158205343743,244.49372603328635,90.62752006195123,161.58788182539573,25.136018264344152,20.019222522296914,71.33679126785096,10.0,2021,11,27,331,5,4,0,0,0,1.0
2021-11-28,WELL_002,162.23769044464652,238.63162693260054,82.16464690191907,179.97649084355777,28.402325850794504,19.460814546037543,77.26022661519107,10.0,2021,11,28,332,6,4,0,0,0,1.0
2021-11-29,WELL_002,242.5112831683228,269.8810908623581,113.04377196704378,273.74393790678505,85.97711638597036,42.26447879530573,79.1926297834453,13.951269146450299,2021,11,29,333,0,4,0,0,0,1.0
2021-11-30,WELL_002,213.159776724879,188.96398547247117,92.34359362211589,191.57400931521488,35.38377419980182,51.63612839117701,73.99567669536714,10.230793880886019,2021,11,30,334,1,4,0,1,0,1.0
2021-12-01,WELL_002,207.84032200223498,268.96686597205047,89.28668070200266,204.40526716788347,94.15608557793897,49.00646848746118,66.39303564144964,10.0,2021,12,1,335,2,4,1,0,0,0.8
2021-12-02,WELL_002,261.9891336956017,242.91624136241452,106.13662469200634,218.4543754918442,58.17083024108187,28.635060021471052,108.27318313838933,10.0,2021,12,2,336,3,4,0,0,0,0.8
2021-12-03,WELL_002,226.36995713992735,322.67284437772025,105.40408288161979,167.61870310373794,77.05874293102393,64.47414985203147,87.28691150046582,16.456149351786266,2021,12,3,337,4,4,0,0,0,0.8
2021-12-04,WELL_002,207.2521650316874,296.3838111275511,100.83088569727497,157.14882483215834,55.01479171262626,38.07807058811117,86.45833445744807,10.0,2021,12,4,338,5,4,0,0,0,0.8
2021-12-05,WELL_002,237.72825800002659,273.22059035029156,114.97103171376541,244.47149640331307,93.57178225142627,75.31360473548325,73.82044647003855,22.08840121341772,2021,12,5,339,6,4,0,0,0,0.8
2021-12-06,WELL_002,215.99636610456864,274.3622490785614,107.18594371657377,213.59104284234786,73.02699484705084,62.540722801059296,87.1588005806189,11.287099220346953,2021,12,6,340,0,4,0,0,0,0.8
2021-12-07,WELL_002,253.98721388909797,223.91216939468106,105.11025573525384,215.63535190460667,100.0,49.03773752226064,101.1073708191281,19.16885586433828,2021,12,7,341,1,4,0,0,0,0.8
2021-12-08,WELL_002,252.0728592529676,248.0885045965274,109.4682504231755,202.0902890415143,91.02088263675085,51.22253462463598,72.13426819612454,26.593767418949557,2021,12,8,342,2,4,0,0,0,0.8
2021-12-09,WELL_002,222.58365079080687,299.6024338461624,78.22218578553958,234.61631123326242,53.18446484373327,34.03723757082342,87.00827143446551,13.520230215437387,2021,12,9,343,3,4,0,0,0,0.8
2021-12-10,WELL_002,185.2892005186234,258.9152162786732,102.33756269635893,273.0484209285987,58.05264724292404,40.15917756064276,87.70973830219279,18.495088823039627,2021,12,10,344,4,4,0,0,0,0.8
2021-12-11,WELL_002,205.04075292338126,319.46212310908686,92.71637648539648,192.90990366770157,65.12063358705589,65.25217058417455,81.4538065710942,15.699180710662649,2021,12,11,345,5,4,0,0,0,0.8
2021-12-12,WELL_002,238.9800973992505,328.787832132683,120.0,162.4543471476441,74.88613645326811,47.001010404328,105.67980615597308,18.241320093471565,2021,12,12,346,6,4,0,0,0,0.8
2021-12-13,WELL_002,252.44304208426465,200.83427941721078,110.60903390121797,236.9214278111649,77.6149654368392,56.3357658958434,88.14172656682736,24.627198071184196,2021,12,13,347,0,4,0,0,0,0.8
2021-12-14,WELL_002,279.38251173351944,196.90784892254547,105.5437224825741,264.41185736658923,100.0,30.63512877200391,88.33846573129728,30.368144235440482,2021,12,14,348,1,4,0,0,0,0.8
2021-12-15,WELL_002,213.58799380280513,244.05551751253353,98.89991437135832,167.50561312152522,71.07533770443513,34.43508014269099,85.70530469178195,26.59305988486929,2021,12,15,349,2,4,0,0,0,0.8
2021-12-16,WELL_002,251.90401418196706,234.93178055261086,107.74835168425119,240.71068144209298,75.19430608538498,47.47551965243071,108.94004971073275,19.889359807325146,2021,12,16,350,3,4,0,0,0,0.8
2021-12-17,WELL_002,198.56136738486165,313.8974296997358,79.0309182379306,167.7089990801652,52.99679290230337,63.76944002326076,67.66066154501992,10.384654167421212,2021,12,17,351,4,4,0,0,0,0.8
2021-12-18,WELL_002,212.12501881921088,249.5594553681947,100.29795534648692,225.07516515509053,72.25992663741926,48.807092953266924,66.3506477908721,12.026505996838665,2021,12,18,352,5,4,0,0,0,0.8
2021-12-19,WELL_002,239.4423721564495,234.4429640351097,107.14823502352317,205.36602091474793,55.71824426616644,55.499318673466234,91.77146063896339,21.310865049881958,2021,12,19,353,6,4,0,0,0,0.8
2021-12-20,WELL_002,256.61773762203126,245.76664214233335,111.30286822886754,185.45132315032947,78.36769990258576,29.504284778476414,82.12556806723666,23.049098405729858,2021,12,20,354,0,4,0,0,0,0.8
2021-12-21,WELL_002,232.74219125772265,283.58561904194016,92.28615143472729,187.9572254685931,76.95209879591961,45.90567294679346,98.59264669713123,18.085885377554742,2021,12,21,355,1,4,0,0,0,0.8
2021-12-22,WELL_002,221.83343512316128,246.6429588794643,106.5009028332542,235.14706278536843,64.87653670056702,43.26398144098755,86.81569652213447,14.338851949855911,2021,12,22,356,2,4,0,0,0,0.8
2021-12-23,WELL_002,200.25507025892176,217.89392805424916,91.59005941978354,178.0210197939064,65.66879222221327,44.9705763009987,81.84830357242429,10.0,2021,12,23,357,3,4,0,0,0,0.8
2021-12-24,WELL_002,223.55180181852592,273.80369273823175,92.6304806923847,204.35272329385413,79.0177808528469,70.52356506105222,72.73953617376101,23.359974956289886,2021,12,24,358,4,4,0,0,0,0.8
2021-12-25,WELL_002,168.18888475383807,344.57311715986145,94.27279602644799,189.03239926998535,45.957341126965055,10.0,60.89252998453442,10.0,2021,12,25,359,5,4,0,0,0,0.8
2021-12-26,WELL_002,197.40167855206738,254.11482257395002,102.04787026948772,160.88741481872302,35.44876934299059,38.7051919038536,61.61751132021287,10.0,2021,12,26,360,6,4,0,0,0,0.8
2021-12-27,WELL_002,176.8133035398031,216.92574448244613,98.54028388842934,167.60000028908317,62.44483258068962,59.940725963239856,76.61843247733543,10.0,2021,12,27,361,0,4,0,0,0,0.8
2021-12-28,WELL_002,191.66498315914026,325.4237472646337,105.47912630620718,172.90973843369693,49.91193573314717,26.987043019111958,76.39858518319738,10.801284013237268,2021,12,28,362,1,4,0,0,0,0.8
2021-12-29,WELL_002,257.03417701670327,206.50786775088883,95.6941262661452,206.00202696737733,92.16749531545682,57.74186937756142,89.35318370108969,16.943431307932453,2021,12,29,363,2,4,0,0,0,0.8
2021-12-30,WELL_002,253.91682274505968,277.84901245784005,106.95788972979612,279.98699822259124,100.0,53.15888221087373,90.83271180111821,23.017493310070755,2021,12,30,364,3,4,0,0,0,0.8
2021-12-31,WELL_002,223.23456483804094,223.159380548834,95.48815780688815,164.81168375419156,82.50545183936006,16.89922586082986,110.76665768548303,10.0,2021,12,31,365,4,4,0,1,0,0.8
2022-01-01,WELL_002,231.74681368858896,240.41315145372195,98.1411386211853,226.62667116812258,67.10323342705766,58.18900978556442,94.01622230815566,22.519444119347746,2022,1,1,1,5,1,1,0,0,0.8
2022-01-02,WELL_002,235.9933701704753,291.60768568114054,96.34831893181396,142.1760525579171,71.30618481952791,38.72617709453954,77.47031206522662,19.376267959934903,2022,1,2,2,6,1,0,0,0,0.8
2022-01-03,WELL_002,269.6423517003355,199.67817626877905,105.80222850600833,249.37673993994193,94.40794732425289,80.16537784628574,73.55298627028563,23.706386583661452,2022,1,3,3,0,1,0,0,0,0.8
2022-01-04,WELL_002,266.67950121755086,236.523647909893,117.88948003816905,257.37456077079383,98.15557093059167,51.55794321654474,90.34320325292218,16.06980490072482,2022,1,4,4,1,1,0,0,0,0.8
2022-01-05,WELL_002,216.22422365174262,188.50966474235034,117.00680991922327,115.82389793703558,75.14256456328441,35.918521392895286,94.71288083699955,17.378891863874195,2022,1,5,5,2,1,0,0,0,0.8
2022-01-06,WELL_002,183.28249134453142,317.2180908639551,86.15217951824073,182.4290133886878,69.87300160096508,49.53346771069801,82.89400946493514,10.0,2022,1,6,6,3,1,0,0,0,0.8
2022-01-07,WELL_002,226.31584352612663,218.9556581221102,99.75585373588574,178.0088473386909,58.40855455394307,62.505002825653904,63.96854537736908,16.879420181171962,2022,1,7,7,4,1,0,0,0,0.8
2022-01-08,WELL_002,226.73308872360872,304.28362360461455,95.82202536802227,201.58448817794815,85.19091357763148,47.14754548760786,73.98716182374291,14.21151843139524,2022,1,8,8,5,1,0,0,0,0.8
2022-01-09,WELL_002,260.3912600812305,237.8356714049084,99.73544117277623,227.91676486268756,100.0,82.09823587717736,87.61722044240116,15.785557794818793,2022,1,9,9,6,1,0,0,0,0.8
2022-01-10,WELL_002,264.5957907218695,242.30534940687463,101.08864793932645,232.6774095896132,72.86017782790886,49.68007561455054,87.94089023550978,33.08413651241664,2022,1,10,10,0,1,0,0,0,0.8
2022-01-11,WELL_002,273.8437968852014,269.1386590305559,105.56348900065905,251.53190791977002,77.1795919291112,80.93653787834415,92.201390673849,28.680260160086195,2022,1,11,11,1,1,0,0,0,0.8
2022-01-12,WELL_002,231.15355135696888,257.1897042156799,110.84306082954737,223.3130700458314,70.31008615654777,74.51319316558592,54.00554039795323,10.0,2022,1,12,12,2,1,0,0,0,0.8
2022-01-13,WELL_002,256.18563301436984,308.6965381898733,111.12094512937632,194.80556457484417,75.67515295429956,42.25637168232695,78.70231744809496,12.629297349944498,2022,1,13,13,3,1,0,0,0,0.8
2022-01-14,WELL_002,260.51954578371635,284.80245026826856,109.68041955444576,218.0526153949535,34.714161714915186,39.559739814653234,94.18768562515055,19.297323594848358,2022,1,14,14,4,1,0,0,0,0.8
2022-01-15,WELL_002,210.25194483813306,205.60864919858756,90.02288616190282,184.82466983982462,93.03180109765657,43.806441361889135,88.21131923709598,13.571091109329833,2022,1,15,15,5,1,0,0,0,0.8
2022-01-16,WELL_002,201.05820282368035,281.09536580727104,105.98791318505309,169.457575564074,62.378034369019886,41.00432464223858,82.6113775415043,15.321484949527601,2022,1,16,16,6,1,0,0,0,0.8
2022-01-17,WELL_002,252.49716668711886,278.1891214732594,103.4094655211397,184.12862303565214,53.65768176267944,75.2669415710927,105.46094612071458,18.193726505863744,2022,1,17,17,0,1,0,0,0,0.8
2022-01-18,WELL_002,279.38209044344575,173.04911889261746,106.57438928445012,233.55098306999238,100.0,55.74485777509306,90.14262678123198,19.412274788201568,2022,1,18,18,1,1,0,0,0,0.8
2022-01-19,WELL_002,232.64395533260569,188.92027790547866,101.86637397170871,223.29214226430926,70.51725647197634,49.35685677841252,78.3896238797293,22.482372112485326,2022,1,19,19,2,1,0,0,0,0.8
2022-01-20,WELL_002,253.7942180165779,181.62271639740638,99.95182896575803,183.58704846056798,70.98291103743068,46.26204485515435,84.43089198420405,10.723463440298376,2022,1,20,20,3,1,0,0,0,0.8
2022-01-21,WELL_002,300.9371890302483,200.03930918652168,97.29597613577499,266.27803947364123,100.0,56.72371275769546,98.48470359616695,25.998197514963557,2022,1,21,21,4,1,0,0,0,0.8
